well,date,gas_mmcf,water_bbl,prod_days,choke_64ths,whfp_psig,line_pressure_psig,bhp_psig
M-11-HRL,2017-01-01,105.128,248.357,31.0,48.0,383.2,366.3,
M-11-HRL,2017-02-01,58.987,139.357,28.0,48.0,359.9,359.1,
M-11-HRL,2017-03-01,117.731,278.048,31.0,48.0,372.9,361.5,
M-11-HRL,2017-04-01,53.3,125.905,30.0,48.0,418.9,418.3,
M-11-HRL,2017-05-01,121.718,287.548,31.0,48.0,375.6,363.1,
M-11-HRL,2017-06-01,118.09,279.0,30.0,48.0,363.4,352.5,
M-11-HRL,2017-07-01,118.623,280.19,31.0,48.0,368.0,354.5,
M-11-HRL,2017-08-01,120.237,1339.619,31.0,48.0,361.9,350.0,
M-11-HRL,2017-09-01,110.413,1367.357,30.0,48.0,371.0,360.4,
M-11-HRL,2017-10-01,62.469,773.643,31.0,48.0,376.7,366.7,
M-11-HRL,2017-11-01,99.11,1227.191,30.0,48.0,395.1,393.5,
M-11-HRL,2017-12-01,114.352,1416.024,29.0,48.0,338.0,323.4,
M-11-HRL,2018-01-01,108.385,1342.167,27.0,48.0,349.0,321.8,650.0
M-11-HRL,2018-02-01,107.12,1326.524,28.0,48.0,372.3,359.2,
M-11-HRL,2018-03-01,118.081,1462.143,31.0,48.0,339.3,316.3,
M-11-HRL,2018-04-01,115.942,1364.31,30.0,48.0,320.5,293.2,
M-11-HRL,2018-05-01,76.49,1261.762,23.0,48.0,324.5,298.2,
M-11-HRL,2018-06-01,121.696,1974.833,30.0,48.0,331.2,305.7,
M-11-HRL,2018-07-01,119.406,1937.643,31.0,48.0,341.6,320.5,
M-11-HRL,2018-08-01,125.487,1964.381,31.0,48.0,312.5,282.8,
M-11-HRL,2018-09-01,120.631,1648.976,30.0,48.0,307.2,276.2,
M-11-HRL,2018-10-01,122.746,1519.952,31.0,48.0,308.1,282.0,
M-11-HRL,2018-11-01,115.0,1421.214,30.0,48.0,304.0,271.0,
M-11-HRL,2018-12-01,118.868,1471.905,31.0,48.0,358.7,340.0,
M-11-HRL,2019-01-01,100.339,1242.5,31.0,48.0,372.8,371.1,
M-11-HRL,2019-02-01,97.649,1209.452,28.0,48.0,325.7,305.1,
M-11-HRL,2019-03-01,107.322,1329.119,31.0,48.0,349.7,337.7,
M-11-HRL,2019-04-01,101.108,1252.191,30.0,48.0,331.0,317.0,
M-11-HRL,2019-05-01,112.526,1393.643,31.0,48.0,,,
M-11-HRL,2019-06-01,114.003,1385.095,30.0,48.0,321.4,303.4,
M-11-HRL,2019-07-01,105.081,1263.857,31.0,48.0,337.5,323.2,
M-11-HRL,2019-08-01,112.356,1383.905,31.0,48.0,328.7,314.0,
M-11-HRL,2019-09-01,102.005,1263.119,30.0,48.0,305.5,286.2,
M-11-HRL,2019-10-01,81.673,1011.31,31.0,48.0,326.3,322.4,
M-11-HRL,2019-11-01,76.143,943.0,30.0,48.0,355.0,347.4,
M-11-HRL,2019-12-01,90.201,1130.857,31.0,48.0,326.4,326.0,
M-11-HRL,2020-01-01,115.998,1480.429,31.0,48.0,300.2,274.5,
M-11-HRL,2020-02-01,86.018,1097.762,25.0,48.0,300.2,275.9,573.0
M-11-HRL,2020-03-01,98.26,1216.786,31.0,48.0,300.2,275.9,
M-11-HRL,2020-04-01,98.683,1222.024,30.0,48.0,,,
M-11-HRL,2020-05-01,98.448,1219.167,31.0,48.0,,,
M-11-HRL,2020-06-01,98.123,1214.905,30.0,48.0,,,
M-11-HRL,2020-07-01,113.876,1410.095,31.0,48.0,285.5,272.6,
M-11-HRL,2020-08-01,110.687,1370.595,31.0,48.0,286.4,267.6,
M-11-HRL,2020-09-01,106.907,1324.024,30.0,48.0,316.4,303.5,
M-11-HRL,2020-10-01,107.795,1334.976,31.0,48.0,287.6,265.2,
M-11-HRL,2020-11-01,72.809,901.571,30.0,48.0,313.0,292.6,
M-11-HRL,2020-12-01,109.145,1351.738,31.0,48.0,264.1,232.2,
M-11-HRL,2021-01-01,110.929,1373.667,31.0,48.0,297.5,278.8,
M-11-HRL,2021-02-01,83.742,1036.786,28.0,48.0,332.0,330.6,
M-11-HRL,2021-03-01,66.874,828.119,31.0,48.0,331.8,329.9,
M-11-HRL,2021-04-01,87.303,1081.119,30.0,48.0,296.8,276.1,
M-11-HRL,2021-05-01,104.964,1299.738,31.0,48.0,282.8,262.8,
M-11-HRL,2021-06-01,97.081,1228.81,30.0,48.0,282.8,262.8,
M-11-HRL,2021-07-01,102.398,1249.976,31.0,48.0,281.5,260.7,
M-11-HRL,2021-08-01,105.064,1743.024,31.0,48.0,278.5,257.4,
M-11-HRL,2021-09-01,52.669,873.881,16.0,48.0,518.7,,
M-11-HRL,2021-10-01,107.042,1775.929,31.0,48.0,270.4,247.5,
M-11-HRL,2021-11-01,96.526,1594.429,30.0,48.0,297.7,281.5,
M-11-HRL,2021-12-01,103.633,1718.952,30.0,48.0,264.5,239.5,
M-11-HRL,2022-01-01,103.011,1620.548,31.0,48.0,265.3,239.4,
M-11-HRL,2022-02-01,90.842,1507.286,28.0,48.0,274.5,254.6,
M-11-HRL,2022-03-01,103.187,1729.191,31.0,48.0,272.0,252.1,
M-11-HRL,2022-04-01,101.085,1676.881,30.0,48.0,254.0,228.5,
M-11-HRL,2022-05-01,103.504,1716.691,31.0,48.0,245.0,214.6,
M-11-HRL,2022-06-01,93.671,1553.833,28.0,48.0,250.6,223.8,
M-11-HRL,2022-07-01,96.478,1600.595,31.0,48.0,268.6,248.2,
M-11-HRL,2022-08-01,101.368,1681.548,31.0,48.0,242.3,211.7,
M-11-HRL,2022-09-01,98.373,1605.714,30.0,48.0,243.8,216.5,
M-11-HRL,2022-10-01,99.085,1617.643,31.0,48.0,257.4,234.9,
M-11-HRL,2022-11-01,92.969,1517.786,30.0,48.0,274.4,257.4,
M-11-HRL,2022-12-01,99.072,1617.143,30.0,48.0,250.9,220.7,
M-11-HRL,2023-01-01,101.877,1662.714,31.0,48.0,245.1,219.0,
M-11-HRL,2023-02-01,82.503,1346.857,24.0,48.0,235.4,204.1,
M-11-HRL,2023-03-01,98.987,1615.952,31.0,48.0,248.2,223.6,
M-11-HRL,2023-04-01,,,,,226.8,204.3,
M-11-HRL,2023-05-01,97.422,1590.071,31.0,48.0,239.1,220.9,
M-11-HRL,2023-06-01,99.203,1619.167,30.0,48.0,228.5,207.4,
M-11-HRL,2023-07-01,100.468,1639.857,31.0,48.0,227.5,207.5,
M-11-HRL,2023-08-01,98.714,1611.262,31.0,48.0,230.5,204.2,
M-11-HRL,2023-09-01,95.943,1557.262,30.0,48.0,236.0,210.6,
M-11-HRL,2023-10-01,95.533,1558.929,31.0,48.0,240.8,217.3,
M-11-HRL,2023-11-01,92.475,1524.571,30.0,48.0,243.2,221.3,
M-11-HRL,2023-12-01,91.04,1483.095,31.0,48.0,231.4,205.9,
M-11-HRL,2024-01-01,91.109,1484.214,31.0,48.0,233.6,209.4,
M-11-HRL,2024-02-01,86.011,1401.167,29.0,48.0,231.6,208.2,
M-11-HRL,2024-03-01,89.736,1713.952,31.0,48.0,230.8,206.2,
M-11-HRL,2024-04-01,84.991,1623.333,30.0,48.0,240.1,219.2,
M-11-HRL,2024-05-01,80.485,1537.262,31.0,48.0,252.0,236.0,
M-11-HRL,2024-06-01,82.411,1574.048,30.0,48.0,252.2,238.7,
M-11-HRL,2024-07-01,87.79,1676.786,31.0,48.0,237.2,216.9,
M-11-HRL,2024-08-01,87.959,1680.024,31.0,48.0,246.4,230.0,
M-11-HRL,2024-09-01,84.697,1617.714,30.0,48.0,230.9,207.7,
M-11-HRL,2024-10-01,86.756,1657.048,31.0,48.0,227.0,204.4,
M-11-HRL,2024-11-01,83.043,1586.119,30.0,48.0,241.2,224.0,
M-11-HRL,2024-12-01,83.267,1590.405,30.0,48.0,222.2,199.5,
M-11-HRL,2025-01-01,89.039,1700.643,31.0,48.0,220.8,191.9,
M-11-HRL,2025-02-01,78.2,1493.619,28.0,48.0,225.2,204.0,
M-11-HRL,2025-03-01,87.692,1674.929,31.0,48.0,213.5,186.6,
M-11-HRL,2025-04-01,82.982,1584.952,30.0,48.0,213.0,186.0,
M-11-HRL,2025-05-01,85.636,1635.643,31.0,48.0,216.8,192.5,
M-11-HRL,2025-06-01,82.326,1572.429,30.0,48.0,214.5,191.2,
M-122H-HRL,2022-12-01,102.041,0.0,10.0,64.0,,,
M-122H-HRL,2023-01-01,409.398,63.476,31.0,60.0,551.7,238.8,
M-122H-HRL,2023-02-01,279.752,43.381,26.0,64.0,552.4,265.5,
M-122H-HRL,2023-03-01,323.717,50.214,31.0,64.0,549.0,250.0,
M-122H-HRL,2023-04-01,325.231,50.429,30.0,64.0,546.5,232.0,
M-122H-HRL,2023-05-01,318.56,49.405,31.0,64.0,541.8,248.8,
M-122H-HRL,2023-06-01,317.662,49.262,30.0,64.0,538.0,234.3,
M-122H-HRL,2023-07-01,325.524,50.476,31.0,60.0,,,646.0
M-122H-HRL,2023-08-01,302.404,46.881,31.0,60.0,,,
M-122H-HRL,2023-09-01,295.437,45.548,30.0,60.0,530.1,237.1,
M-122H-HRL,2023-10-01,305.846,47.405,31.0,60.0,,,
M-122H-HRL,2023-11-01,294.633,46.143,30.0,60.0,525.0,260.5,
M-122H-HRL,2023-12-01,287.948,1849.048,31.0,60.0,520.4,248.0,
M-122H-HRL,2024-01-01,270.148,1911.619,31.0,60.0,482.6,260.1,
M-122H-HRL,2024-02-01,251.032,2558.976,29.0,60.0,479.2,229.6,
M-122H-HRL,2024-03-01,267.803,3402.381,31.0,60.0,473.8,247.0,
M-122H-HRL,2024-04-01,255.581,3295.119,30.0,60.0,468.0,256.3,
M-122H-HRL,2024-05-01,266.145,4393.286,31.0,60.0,464.0,296.3,
M-122H-HRL,2024-06-01,189.549,3128.905,23.0,60.0,461.8,275.3,
M-122H-HRL,2024-07-01,257.369,4546.0,31.0,60.0,453.4,282.7,
M-122H-HRL,2024-08-01,250.411,5505.476,31.0,60.0,443.7,254.3,
M-122H-HRL,2024-09-01,241.934,5593.286,30.0,60.0,446.8,269.4,
M-122H-HRL,2024-10-01,249.124,5759.5,31.0,60.0,446.0,264.5,
M-122H-HRL,2024-11-01,239.18,5529.619,30.0,60.0,442.7,252.8,
M-122H-HRL,2024-12-01,239.178,6349.595,31.0,60.0,439.4,245.8,
M-122H-HRL,2025-01-01,232.796,6180.191,31.0,60.0,430.5,242.6,
M-122H-HRL,2025-02-01,205.618,5458.667,28.0,60.0,430.6,223.2,
M-122H-HRL,2025-03-01,235.397,6249.238,31.0,60.0,423.0,240.0,
M-122H-HRL,2025-04-01,222.445,5905.381,30.0,60.0,420.6,244.8,
M-122H-HRL,2025-05-01,217.974,5786.691,31.0,60.0,417.5,228.6,
M-122H-HRL,2025-06-01,206.538,5483.095,30.0,60.0,409.2,228.6,
M-123H-HRL,2023-09-01,,,,,449.1,322.4,
M-123H-HRL,2023-11-01,278.25,0.0,30.0,64.0,445.2,341.8,
M-123H-HRL,2023-12-01,289.363,0.0,31.0,64.0,440.5,328.6,
M-123H-HRL,2024-01-01,300.044,0.0,30.0,64.0,436.9,338.6,
M-123H-HRL,2024-02-01,14.098,0.0,1.56,64.0,525.3,,
M-123H-HRL,2024-03-01,0.0,,,,,,
M-123H-HRL,2024-04-01,0.0,,,,534.9,,
M-123H-HRL,2024-05-01,233.223,0.0,23.0,,538.6,,
M-123H-HRL,2024-06-01,283.772,0.0,30.0,64.0,448.7,302.8,
M-123H-HRL,2024-07-01,13.026,0.0,1.4,64.0,,,601.0
M-123H-HRL,2024-08-01,165.01,0.0,16.0,64.0,433.7,288.2,
M-123H-HRL,2024-09-01,259.512,0.0,28.0,66.0,436.8,313.7,
M-123H-HRL,2024-10-01,252.162,0.0,31.0,64.0,428.3,374.0,
M-123H-HRL,2024-11-01,223.936,0.0,30.0,64.0,425.7,386.6,
M-123H-HRL,2024-12-01,229.994,0.0,31.0,64.0,408.9,363.7,
M-123H-HRL,2025-01-01,214.261,0.0,31.0,72.0,401.8,380.0,
M-123H-HRL,2025-02-01,211.352,0.0,28.0,72.0,395.6,367.1,
M-123H-HRL,2025-03-01,223.288,0.0,31.0,110.0,403.2,397.1,
M-123H-HRL,2025-04-01,225.15,0.0,30.0,72.0,390.3,386.1,
M-123H-HRL,2025-05-01,294.683,0.0,31.0,128.0,412.4,403.0,
M-123H-HRL,2025-06-01,234.194,0.0,30.0,128.0,391.1,383.2,
M-124H-HRL,2023-11-01,,,,,,,
M-124H-HRL,2023-12-01,95.482,0.0,9.0,54.0,621.4,335.0,
M-124H-HRL,2024-01-01,232.953,0.0,24.0,60.0,603.3,282.9,
M-124H-HRL,2024-02-01,256.907,0.0,29.0,60.0,586.4,257.7,
M-124H-HRL,2024-03-01,254.335,0.0,31.0,60.0,549.2,271.1,
M-124H-HRL,2024-04-01,221.416,0.0,30.0,60.0,506.4,273.8,
M-124H-HRL,2024-05-01,223.311,0.0,31.0,60.0,500.4,298.7,
M-124H-HRL,2024-06-01,145.631,0.0,18.0,60.0,599.5,,
M-124H-HRL,2024-07-01,241.17,0.0,31.0,60.0,523.1,298.8,655.0
M-124H-HRL,2024-08-01,117.538,0.0,16.0,60.0,,,
M-124H-HRL,2024-09-01,,,,,,,
M-124H-HRL,2024-10-01,142.826,0.0,13.0,40.0,553.0,393.0,
M-124H-HRL,2024-11-01,307.815,0.0,30.0,40.0,522.0,380.2,
M-124H-HRL,2024-12-01,330.938,0.0,30.0,20.0,487.8,357.6,
M-124H-HRL,2025-01-01,455.718,0.0,31.0,36.0,431.7,386.5,
M-124H-HRL,2025-02-01,407.365,0.0,28.0,36.0,421.3,374.6,
M-124H-HRL,2025-03-01,475.617,0.0,31.0,72.0,390.0,240.0,
M-124H-HRL,2025-04-01,443.056,0.0,30.0,72.0,384.1,247.8,
M-124H-HRL,2025-05-01,437.206,0.0,31.0,72.0,363.2,242.3,
M-124H-HRL,2025-06-01,403.818,0.0,30.0,72.0,354.8,228.3,
M-125H-HRL,2024-09-01,58.749,0.0,6.0,24.0,,,
M-125H-HRL,2024-10-01,268.668,0.0,31.0,24.0,494.1,373.5,
M-125H-HRL,2024-11-01,226.781,0.0,30.0,24.0,476.9,381.1,
M-125H-HRL,2024-12-01,246.49,0.0,31.0,12.0,465.5,362.6,
M-125H-HRL,2025-01-01,333.707,0.0,31.0,12.0,460.5,360.6,
M-125H-HRL,2025-02-01,291.176,0.0,28.0,12.0,410.3,367.8,
M-125H-HRL,2025-03-01,309.698,0.0,31.0,56.0,404.8,399.1,
M-125H-HRL,2025-04-01,315.658,0.0,30.0,56.0,389.2,386.5,
M-125H-HRL,2025-05-01,214.128,0.0,21.0,128.0,408.3,400.4,560.0
M-125H-HRL,2025-06-01,311.688,0.0,30.0,128.0,385.8,383.7,
M-126H-HRL,2024-10-01,138.15,0.0,13.0,48.0,526.0,393.0,
M-126H-HRL,2024-11-01,291.076,0.0,30.0,48.0,486.5,385.8,
M-126H-HRL,2024-12-01,260.587,0.0,31.0,24.0,449.3,356.8,
M-126H-HRL,2025-01-01,212.64,0.0,31.0,32.0,389.1,377.6,
M-126H-HRL,2025-02-01,194.5,0.0,28.0,32.0,381.8,365.9,
M-126H-HRL,2025-03-01,298.101,0.0,31.0,64.0,335.0,243.0,
M-126H-HRL,2025-04-01,268.225,0.0,30.0,64.0,320.7,249.7,
M-126H-HRL,2025-05-01,222.99,0.0,31.0,64.0,305.3,241.5,
M-126H-HRL,2025-06-01,180.924,0.0,30.0,64.0,312.0,229.0,
M-13-HRL,1978-08-01,11.261,0.0,,,,,
M-13-HRL,1978-09-01,0.0,,,,,,
M-13-HRL,1978-10-01,0.0,,,,,,
M-13-HRL,1978-11-01,0.0,,,,,,
M-13-HRL,1978-12-01,0.0,,,,,,
M-13-HRL,1979-01-01,0.0,,,,,,
M-13-HRL,1979-02-01,149.865,0.0,,,,,
M-13-HRL,1979-03-01,247.85,0.0,,,,,
M-13-HRL,1979-04-01,0.0,,,,,,
M-13-HRL,1979-05-01,0.0,,,,,,
M-13-HRL,1979-06-01,0.0,,,,,,
M-13-HRL,1979-07-01,0.0,,,,,,
M-13-HRL,1979-08-01,0.0,,,,,,
M-13-HRL,1979-09-01,0.0,,,,,,
M-13-HRL,1979-10-01,0.0,,,,,,
M-13-HRL,1979-11-01,0.0,,,,,,
M-13-HRL,1979-12-01,0.0,,,,,,
M-13-HRL,1980-01-01,0.0,,,,,,
M-13-HRL,1980-02-01,2.392,0.0,,,,,
M-13-HRL,1980-03-01,282.052,0.0,,,,,
M-13-HRL,1980-04-01,228.178,0.0,,,,,
M-13-HRL,1980-05-01,120.722,0.0,,,,,
M-13-HRL,1980-06-01,39.332,0.0,,,,,
M-13-HRL,1980-07-01,174.802,0.0,,,,,
M-13-HRL,1980-08-01,74.203,0.0,,,,,
M-13-HRL,1980-09-01,122.78,0.0,,,,,
M-13-HRL,1980-10-01,238.726,0.0,,,,,
M-13-HRL,1980-11-01,278.543,0.0,,,,,
M-13-HRL,1980-12-01,269.941,0.0,,,,,
M-13-HRL,1981-01-01,310.022,0.0,,,,,
M-13-HRL,1981-02-01,278.133,0.0,,,,,
M-13-HRL,1981-03-01,319.609,0.0,,,,,
M-13-HRL,1981-04-01,198.47,0.0,,,,,
M-13-HRL,1981-05-01,284.923,0.0,,,,,
M-13-HRL,1981-06-01,297.422,0.0,,,,,
M-13-HRL,1981-07-01,324.757,0.0,,,,,
M-13-HRL,1981-08-01,311.202,0.0,,,,,
M-13-HRL,1981-09-01,267.067,0.0,,,,,
M-13-HRL,1981-10-01,308.793,0.0,,,,,
M-13-HRL,1981-11-01,5.092,0.0,,,,,
M-13-HRL,1981-12-01,0.0,,,,,,
M-13-HRL,1982-01-01,0.0,,,,,,
M-13-HRL,1982-02-01,0.0,,,,,,
M-13-HRL,1982-03-01,0.0,,,,,,
M-13-HRL,1982-04-01,0.0,,,,,,
M-13-HRL,1982-05-01,5.612,0.0,,,,,
M-13-HRL,1982-06-01,0.0,,,,,,
M-13-HRL,1982-07-01,63.884,0.0,,,,,
M-13-HRL,1982-08-01,397.864,0.0,,,,,
M-13-HRL,1982-09-01,350.793,0.0,,,,,
M-13-HRL,1982-10-01,321.288,0.0,,,,,
M-13-HRL,1982-11-01,291.15,0.0,,,,,
M-13-HRL,1982-12-01,362.447,0.0,,,,,
M-13-HRL,1983-01-01,366.954,0.0,,,,,
M-13-HRL,1983-02-01,319.147,0.0,,,,,
M-13-HRL,1983-03-01,317.294,0.0,,,,,
M-13-HRL,1983-04-01,341.798,0.0,,,,,
M-13-HRL,1983-05-01,364.139,0.0,,,,,
M-13-HRL,1983-06-01,335.316,0.0,,,,,
M-13-HRL,1983-07-01,356.032,0.0,,,,,
M-13-HRL,1983-08-01,368.873,0.0,,,,,
M-13-HRL,1983-09-01,315.001,0.0,,,,,
M-13-HRL,1983-10-01,354.795,0.0,,,,,
M-13-HRL,1983-11-01,287.943,0.0,,,,,
M-13-HRL,1983-12-01,315.753,0.0,,,,,
M-13-HRL,1984-01-01,298.023,0.0,,,,,
M-13-HRL,1984-02-01,276.38,0.0,,,,,
M-13-HRL,1984-03-01,286.617,0.0,,,,,
M-13-HRL,1984-04-01,192.454,0.0,,,,,
M-13-HRL,1984-05-01,270.143,0.0,,,,,
M-13-HRL,1984-06-01,329.812,0.0,,,,,
M-13-HRL,1984-07-01,317.094,0.0,,,,,
M-13-HRL,1984-08-01,334.74,0.0,,,,,
M-13-HRL,1984-09-01,323.554,0.0,,,,,
M-13-HRL,1984-10-01,319.132,0.0,,,,,
M-13-HRL,1984-11-01,322.229,0.0,,,,,
M-13-HRL,1984-12-01,302.165,0.0,,,,,
M-13-HRL,1985-01-01,343.601,0.0,,,,,
M-13-HRL,1985-02-01,297.395,0.0,,,,,
M-13-HRL,1985-03-01,298.042,0.0,,,,,
M-13-HRL,1985-04-01,277.677,0.0,,,,,
M-13-HRL,1985-05-01,323.583,0.0,,,,,
M-13-HRL,1985-06-01,332.855,0.0,,,,,
M-13-HRL,1985-07-01,326.779,0.0,,,,,
M-13-HRL,1985-08-01,351.952,0.0,,,,,
M-13-HRL,1985-09-01,338.731,0.0,,,,,
M-13-HRL,1985-10-01,261.214,0.0,,,,,
M-13-HRL,1985-11-01,293.892,0.0,,,,,
M-13-HRL,1985-12-01,223.693,0.0,,,,,
M-13-HRL,1986-01-01,0.0,,,,,,
M-13-HRL,1986-02-01,9.568,0.0,,,,,
M-13-HRL,1986-03-01,285.727,0.0,,,,,
M-13-HRL,1986-04-01,283.02,0.0,,,,,
M-13-HRL,1986-05-01,213.702,0.0,,,,,
M-13-HRL,1986-06-01,221.72,0.0,,,,,
M-13-HRL,1986-07-01,212.202,0.0,,,,,
M-13-HRL,1986-08-01,148.0,0.0,,,,,
M-13-HRL,1986-09-01,122.835,0.0,,,,,
M-13-HRL,1986-10-01,146.301,0.0,,,,,
M-13-HRL,1986-11-01,135.84,0.0,,,,,
M-13-HRL,1986-12-01,185.842,0.0,,,,,
M-13-HRL,1987-01-01,265.231,0.0,,,,,
M-13-HRL,1987-02-01,180.306,0.0,,,,,
M-13-HRL,1987-03-01,157.609,0.0,,,,,
M-13-HRL,1987-04-01,147.587,0.0,,,,,
M-13-HRL,1987-05-01,141.767,0.0,,,,,
M-13-HRL,1987-06-01,151.687,0.0,,,,,
M-13-HRL,1987-07-01,132.99,0.0,,,,,
M-13-HRL,1987-08-01,155.029,0.0,,,,,
M-13-HRL,1987-09-01,193.811,0.0,,,,,
M-13-HRL,1987-10-01,252.092,0.0,,,,,
M-13-HRL,1987-11-01,230.407,0.0,,,,,
M-13-HRL,1987-12-01,267.176,0.0,,,,,
M-13-HRL,1988-01-01,237.652,0.0,,,,,
M-13-HRL,1988-02-01,195.876,0.0,,,,,
M-13-HRL,1988-03-01,193.58,0.0,,,,,
M-13-HRL,1988-04-01,139.675,0.0,,,,,
M-13-HRL,1988-05-01,145.608,0.0,,,,,
M-13-HRL,1988-06-01,192.755,0.0,,,,,
M-13-HRL,1988-07-01,189.189,0.0,,,,,
M-13-HRL,1988-08-01,197.138,0.0,,,,,
M-13-HRL,1988-09-01,194.959,0.0,,,,,1027.3
M-13-HRL,1988-10-01,176.887,0.0,,,,,
M-13-HRL,1988-11-01,167.029,0.0,,,,,
M-13-HRL,1988-12-01,152.124,0.0,,,,,
M-13-HRL,1989-01-01,163.916,0.0,,,,,
M-13-HRL,1989-02-01,134.652,0.0,,,,,
M-13-HRL,1989-03-01,153.319,0.0,,,,,
M-13-HRL,1989-04-01,161.18,0.0,,,,,
M-13-HRL,1989-05-01,178.545,0.0,,,,,
M-13-HRL,1989-06-01,178.555,0.0,,,,,
M-13-HRL,1989-07-01,171.63,0.0,,,,,
M-13-HRL,1989-08-01,181.051,0.0,,,,,
M-13-HRL,1989-09-01,163.693,0.0,,,,,1011.4
M-13-HRL,1989-10-01,190.567,0.0,,,,,
M-13-HRL,1989-11-01,140.723,0.0,,,,,
M-13-HRL,1989-12-01,170.808,0.0,,,,,
M-13-HRL,1990-01-01,160.061,0.0,,,,,
M-13-HRL,1990-02-01,142.881,0.0,,,,,
M-13-HRL,1990-03-01,169.926,0.0,,,,,
M-13-HRL,1990-04-01,158.735,0.0,,,,,
M-13-HRL,1990-05-01,151.793,0.0,,,,,959.51
M-13-HRL,1990-06-01,155.017,0.0,,,804.9,,
M-13-HRL,1990-07-01,164.503,0.0,,,,,
M-13-HRL,1990-08-01,132.61,0.0,,,819.4,,
M-13-HRL,1990-09-01,136.947,0.0,,,852.3,,
M-13-HRL,1990-10-01,120.233,0.0,,,,,
M-13-HRL,1990-11-01,141.269,0.0,,,,,
M-13-HRL,1990-12-01,177.433,0.0,,,,,
M-13-HRL,1991-01-01,158.083,0.0,,,,,
M-13-HRL,1991-02-01,120.14,0.0,,,,,
M-13-HRL,1991-03-01,139.933,0.0,,,,,979.8
M-13-HRL,1991-04-01,151.024,0.0,,,,,
M-13-HRL,1991-05-01,150.3,0.0,,,,,
M-13-HRL,1991-06-01,154.156,0.0,,,,,
M-13-HRL,1991-07-01,159.894,0.0,,,,,
M-13-HRL,1991-08-01,167.134,0.0,,,,,
M-13-HRL,1991-09-01,124.02,0.0,,,,,
M-13-HRL,1991-10-01,157.479,0.0,,,,,
M-13-HRL,1991-11-01,153.114,0.0,,,,,
M-13-HRL,1991-12-01,200.777,0.0,,,,,
M-13-HRL,1992-01-01,154.101,0.0,,,,,949.7
M-13-HRL,1992-02-01,160.192,0.0,,,,,
M-13-HRL,1992-03-01,168.621,0.0,,,,,
M-13-HRL,1992-04-01,164.433,0.0,,,,,
M-13-HRL,1992-05-01,170.323,0.0,,,,,
M-13-HRL,1992-06-01,161.382,0.0,,,,,
M-13-HRL,1992-07-01,154.134,0.0,,,,,
M-13-HRL,1992-08-01,175.632,0.0,,,,,
M-13-HRL,1992-09-01,154.293,0.0,,,,,
M-13-HRL,1992-10-01,159.964,0.0,,,,,
M-13-HRL,1992-11-01,162.894,0.0,,,,,
M-13-HRL,1992-12-01,189.061,0.0,,,,,
M-13-HRL,1993-01-01,197.774,0.0,,,,,
M-13-HRL,1993-02-01,176.267,0.0,,,,,
M-13-HRL,1993-03-01,192.35,0.0,,,,,
M-13-HRL,1993-04-01,163.602,0.0,,,,,
M-13-HRL,1993-05-01,153.855,0.0,,,,,
M-13-HRL,1993-06-01,160.711,0.0,,,,,
M-13-HRL,1993-07-01,160.587,0.0,,,,,
M-13-HRL,1993-08-01,149.87,0.0,,,,,
M-13-HRL,1993-09-01,143.686,0.0,,,,,
M-13-HRL,1993-10-01,168.004,0.0,,,,,
M-13-HRL,1993-11-01,165.848,0.0,,,,,974.4
M-13-HRL,1993-12-01,165.815,0.0,,,,,
M-13-HRL,1994-01-01,180.382,0.0,,,,,
M-13-HRL,1994-02-01,145.435,0.0,,,,,
M-13-HRL,1994-03-01,177.597,0.0,,,,,
M-13-HRL,1994-04-01,174.664,0.0,,,,,
M-13-HRL,1994-05-01,173.142,0.0,,,,,
M-13-HRL,1994-06-01,159.802,0.0,,,,,
M-13-HRL,1994-07-01,151.323,0.0,,,,,
M-13-HRL,1994-08-01,165.636,0.0,,,,,
M-13-HRL,1994-09-01,133.662,0.0,,,,,970.13
M-13-HRL,1994-10-01,144.376,0.0,,,,,
M-13-HRL,1994-11-01,165.689,0.0,,,,,
M-13-HRL,1994-12-01,155.587,0.0,,,,,
M-13-HRL,1995-01-01,169.722,0.0,,,770.4,,
M-13-HRL,1995-02-01,161.35,0.0,,,764.6,,
M-13-HRL,1995-03-01,184.948,0.0,,,,,
M-13-HRL,1995-04-01,157.392,0.0,,,757.6,,
M-13-HRL,1995-05-01,168.304,0.0,,,746.1,,
M-13-HRL,1995-06-01,106.242,0.0,,,803.5,,
M-13-HRL,1995-07-01,101.337,0.0,,,,,
M-13-HRL,1995-08-01,103.867,0.0,,,814.0,,
M-13-HRL,1995-09-01,120.159,0.0,,,778.8,,
M-13-HRL,1995-10-01,179.03,0.0,,,765.4,,
M-13-HRL,1995-11-01,156.949,0.0,,,753.8,,
M-13-HRL,1995-12-01,163.145,0.0,,,757.1,,
M-13-HRL,1996-01-01,164.345,0.0,,,759.5,,
M-13-HRL,1996-02-01,147.529,0.0,,,757.5,,
M-13-HRL,1996-03-01,155.522,0.0,,,,,
M-13-HRL,1996-04-01,149.362,0.0,,,753.2,,
M-13-HRL,1996-05-01,166.089,0.0,,,751.2,,
M-13-HRL,1996-06-01,153.577,0.0,,,750.0,,
M-13-HRL,1996-07-01,155.178,0.0,,,727.0,,
M-13-HRL,1996-08-01,133.943,0.0,,,762.5,,
M-13-HRL,1996-09-01,138.783,0.0,,,740.1,,
M-13-HRL,1996-10-01,143.869,0.0,,,758.4,,
